id,date,age,gender,city,employment,marital_status,income,years_experience,education_years,credit_score,debt,savings,study_hours,sleep_hours,attendance_pct,screen_time_hours,exercise_days_per_week,projects_completed,social_media_hours,internet_usage,previous_score,lifestyle_score,loan_approved,annual_salary
661,2024-10-22,69,Female,Pokhara,Employed,Single,53143.0,45.0,13.6,788.0,25767.0,22764.0,6.6,5.6,60.0,7.8,1,6,3.2,Medium,64.3,39.6,No,250000.0
126,2023-05-06,45,Male,Biratnagar,Employed,Married,106574.0,26.6,15.2,529.0,22446.0,78785.0,5.8,5.1,81.2,3.9,6,6,3.2,Medium,75.0,62.23,Yes,250000.0
740,2025-01-09,25,Female,Kathmandu,Unemployed,Divorced,61562.0,5.3,15.8,698.0,34722.0,26659.0,18.0,6.8,100.0,4.6,3,3,5.3,Low,42.3,90.28,No,250000.0
552,2024-07-05,48,Male,Chitwan,Student,Married,20699.0,28.2,14.1,711.0,19776.0,10631.0,3.9,5.7,64.7,6.3,5,4,2.0,Medium,87.9,45.51,No,250000.0
885,2025-06-03,67,Female,Chitwan,Employed,Single,21809.0,45.0,,645.0,9068.0,11810.0,6.3,6.0,88.5,5.9,3,4,2.8,Medium,90.4,56.87,Yes,250000.0
21,2023-01-21,19,Male,Kathmandu,Employed,Single,94195.0,0.0,11.0,706.0,32283.0,93838.0,6.1,8.6,72.2,9.2,3,3,1.8,Medium,79.0,46.59,No,250000.0
833,2025-04-12,38,Male,Butwal,Employed,Married,33322.0,14.5,15.0,850.0,22720.0,31279.0,10.0,6.5,100.0,6.4,2,5,2.2,High,65.0,70.48,No,250000.0
894,2025-06-12,64,Female,Kathmandu,Employed,Single,,40.7,15.8,720.0,19562.0,44941.0,6.8,6.5,89.7,6.5,2,3,4.5,High,74.5,51.8,Yes,250000.0
278,2023-10-05,69,Female,Bhaktapur,Self-employed,Single,57079.0,45.0,13.9,681.0,36538.0,65375.0,3.6,7.1,65.5,6.7,1,2,4.4,High,65.2,46.16,Yes,250000.0
737,2025-01-06,45,Female,Chitwan,Student,Single,65868.0,26.3,16.8,572.0,22565.0,66495.0,8.9,6.0,76.6,8.3,6,1,1.1,,52.9,61.46,No,250000.0
257,2023-09-14,51,Female,Lalitpur,Self-employed,Single,43325.0,25.1,16.0,616.0,19886.0,11408.0,13.4,7.3,99.4,1.0,3,5,4.9,Medium,74.2,84.22,Yes,250000.0
399,2024-02-03,69,Female,Pokhara,Employed,Married,27340.0,44.2,12.9,527.0,12338.0,16618.0,3.6,6.9,66.2,4.0,0,4,4.4,Medium,56.5,43.49,Yes,250000.0
993,2025-09-19,43,Female,Pokhara,Employed,Married,28059.0,17.0,13.1,811.0,9382.0,24211.0,8.8,7.0,76.1,5.6,1,5,0.6,High,87.2,67.61,No,250000.0
212,2023-07-31,68,Female,Biratnagar,Employed,Married,63404.0,43.4,12.5,542.0,11579.0,18312.0,15.1,3.8,,3.7,5,2,2.2,High,75.3,88.21,No,250000.0
658,2024-10-19,45,Male,Lalitpur,Employed,Single,36147.0,18.8,13.1,617.0,2103.0,16576.0,12.0,7.0,66.9,3.9,3,2,3.5,Medium,70.5,71.78,No,250000.0
90,2023-03-31,40,Female,Chitwan,Employed,Married,70093.0,8.8,14.3,737.0,24546.0,38585.0,6.7,5.3,82.1,5.5,1,3,3.0,High,37.1,51.76,No,250000.0
405,2024-02-09,35,Female,Biratnagar,Unemployed,Single,46084.0,15.9,14.2,697.0,15562.0,7893.0,1.4,7.8,53.0,3.3,7,2,1.2,Medium,69.4,48.12,No,250000.0
192,2023-07-11,37,Female,Butwal,Employed,Single,12000.0,14.7,12.7,703.0,3596.0,0.0,4.7,6.7,55.4,8.4,0,2,4.1,High,49.0,37.24,No,250000.0
956,2025-08-13,49,Female,Bhaktapur,Employed,Single,,18.6,10.9,593.0,19921.0,36963.0,6.3,5.1,73.0,3.8,4,3,2.2,Medium,64.7,51.6,Yes,250000.0
762,2025-01-31,54,Female,Pokhara,Self-employed,Divorced,15194.0,30.8,9.3,707.0,0.0,9417.0,3.4,8.1,70.1,5.3,6,3,0.9,Medium,83.3,62.57,No,250000.0
851,2025-04-30,48,Female,Chitwan,Employed,Single,64605.0,31.0,11.3,575.0,28173.0,56360.0,3.4,8.0,100.0,4.9,1,4,1.9,Medium,80.3,62.69,No,250000.0
475,2024-04-19,21,Female,Pokhara,Student,Married,23058.0,4.7,14.6,706.0,8263.0,0.0,3.3,6.1,69.7,6.0,3,2,0.0,Medium,70.6,37.08,No,250000.0
873,2025-05-22,18,Female,Chitwan,Employed,Single,30069.0,0.0,12.5,675.0,250.0,6447.0,1.4,6.4,68.6,4.0,6,1,2.3,Medium,61.2,53.3,No,250000.0
736,2025-01-05,67,Female,Bhaktapur,Employed,Married,25143.0,43.4,14.6,609.0,5522.0,1847.0,7.4,4.9,83.5,5.3,2,2,0.4,Medium,61.3,48.53,No,250000.0
28,2023-01-28,50,Male,Chitwan,Unemployed,Single,134161.0,22.2,14.4,601.0,71414.0,150980.0,5.0,6.8,93.4,4.4,7,5,2.0,Medium,55.7,77.53,No,250000.0
224,2023-08-12,69,Male,Pokhara,Student,Married,67901.0,45.0,12.3,717.0,29421.0,47763.0,2.8,7.0,78.1,1.4,3,6,1.0,Medium,73.0,51.56,Yes,250000.0
217,2023-08-05,49,Male,Lalitpur,Employed,Married,51095.0,20.3,13.8,754.0,8738.0,25883.0,4.3,6.4,86.8,6.3,6,2,3.8,High,56.9,54.49,Yes,250000.0
249,2023-09-06,49,Male,Bhaktapur,Employed,Single,52994.0,33.4,14.4,698.0,22459.0,36423.0,3.3,6.6,72.7,4.2,3,3,4.2,Medium,68.9,44.56,Yes,250000.0
190,2023-07-09,61,Male,Bhaktapur,Employed,Married,131501.0,36.2,9.3,803.0,73597.0,139438.0,4.6,7.1,100.0,4.0,3,3,0.4,Low,66.3,59.54,Yes,250000.0
669,2024-10-30,42,Male,Butwal,Employed,Married,77126.0,14.1,11.0,646.0,36501.0,72200.0,1.5,7.6,100.0,10.4,4,6,3.8,Medium,67.9,49.67,Yes,250000.0
392,2024-01-27,46,Male,Lalitpur,Employed,Single,83578.0,22.4,16.7,757.0,4614.0,79057.0,4.5,6.7,64.6,11.0,4,2,1.3,Medium,65.7,37.48,No,250000.0
71,2023-03-12,57,Male,Bhaktapur,Employed,Single,65552.0,41.1,13.1,541.0,10270.0,82274.0,14.7,6.3,91.7,4.2,4,1,0.3,Medium,53.0,83.09,No,250000.0
655,2024-10-16,29,Male,Butwal,Employed,Married,54326.0,0.2,12.3,654.0,8544.0,0.0,11.0,5.6,72.4,1.0,7,3,1.9,High,83.0,80.36,No,250000.0
534,2024-06-17,22,Male,Bhaktapur,Employed,Married,34935.0,0.0,12.9,560.0,,14419.0,4.1,6.2,60.7,7.1,5,2,4.5,High,64.1,37.83,No,250000.0
986,2025-09-12,64,Male,Pokhara,Employed,Single,30919.0,37.3,11.1,772.0,14697.0,39665.0,9.9,8.9,92.9,2.5,0,0,1.8,Medium,75.9,75.92,No,250000.0
695,2024-11-25,34,Non-binary,Kathmandu,Employed,Married,38777.0,12.9,14.6,576.0,20034.0,45180.0,8.0,7.4,61.1,4.8,4,4,0.0,Medium,41.2,56.51,No,250000.0
714,2024-12-14,18,Non-binary,Biratnagar,Employed,Single,46591.0,0.0,11.2,668.0,15440.0,0.0,1.9,8.4,90.9,8.7,1,2,4.1,Medium,73.5,42.73,Yes,250000.0
220,2023-08-08,58,Female,Chitwan,Employed,Single,58171.0,33.8,15.3,668.0,15972.0,36655.0,2.0,7.0,79.2,4.5,3,2,2.0,Medium,61.9,48.88,No,250000.0
234,2023-08-22,19,Male,Lalitpur,Student,Single,58351.0,0.0,16.9,707.0,303.0,29520.0,4.1,6.6,89.3,7.2,1,3,0.0,High,80.6,46.03,No,250000.0
415,2024-02-19,64,Male,Bhaktapur,Unemployed,Single,31685.0,32.4,12.8,641.0,,26024.0,7.3,5.5,98.3,7.5,3,1,4.7,Medium,83.9,61.4,No,250000.0
289,2023-10-16,67,Female,Kathmandu,Employed,Single,55295.0,42.3,14.0,,11586.0,37152.0,13.6,6.0,94.6,7.5,4,0,4.4,High,66.4,81.43,Yes,250000.0
840,2025-04-19,50,Female,Biratnagar,Employed,Single,18689.0,27.3,13.1,650.0,0.0,6932.0,2.9,6.5,89.9,7.2,4,2,4.5,Medium,46.4,46.24,No,250000.0
709,2024-12-09,55,Female,Bhaktapur,Employed,Single,28524.0,22.5,13.2,791.0,6368.0,23462.0,2.0,6.5,99.6,10.3,5,2,5.2,Medium,72.7,45.88,Yes,250000.0
367,2024-01-02,51,Male,Pokhara,Self-employed,Single,51449.0,30.3,16.5,692.0,35429.0,20604.0,1.5,7.5,90.8,6.6,2,6,0.8,High,81.1,43.08,Yes,250000.0
515,2024-05-29,22,Female,Kathmandu,Employed,Single,47590.0,0.0,13.1,744.0,,20171.0,7.2,6.2,97.7,7.3,0,1,3.6,Medium,69.4,48.9,No,250000.0
815,2025-03-25,35,Female,Chitwan,Employed,Married,46511.0,5.9,11.9,591.0,24241.0,12967.0,3.7,9.3,98.2,6.5,2,1,4.5,High,90.3,57.89,No,250000.0
643,2024-10-04,66,Female,Kathmandu,Employed,Married,43740.0,45.0,16.8,679.0,15766.0,46253.0,5.5,6.1,72.2,7.5,6,3,2.2,Low,75.3,47.77,Yes,250000.0
835,2025-04-14,42,Female,Biratnagar,Employed,Single,66581.0,18.7,14.7,735.0,36256.0,51176.0,4.6,7.6,95.2,6.7,2,1,4.1,Medium,84.0,52.26,Yes,250000.0
565,2024-07-18,45,Female,Pokhara,Employed,Married,106639.0,16.3,12.2,649.0,22231.0,31288.0,6.1,4.6,100.0,7.5,6,3,4.0,High,76.3,65.2,Yes,250000.0
645,2024-10-06,65,Male,Chitwan,Employed,Single,49786.0,44.2,11.9,659.0,16726.0,69838.0,7.2,9.0,98.1,5.9,1,4,3.5,Medium,68.4,62.37,No,250000.0
607,2024-08-29,21,Female,Biratnagar,Unemployed,Married,29921.0,2.0,13.8,640.0,2017.0,732.0,2.8,7.7,66.5,8.3,3,1,2.9,High,85.1,36.44,No,250000.0
334,2023-11-30,63,Female,Kathmandu,Employed,Divorced,15787.0,45.0,17.3,695.0,9954.0,6303.0,3.3,6.6,73.4,4.7,7,3,4.5,Medium,84.8,54.12,No,250000.0
707,2024-12-07,46,Male,Pokhara,Employed,Single,46453.0,28.5,14.4,698.0,2879.0,33679.0,3.7,7.4,76.5,7.6,1,4,2.6,High,76.4,45.41,Yes,250000.0
105,2023-04-15,62,Male,Pokhara,Unemployed,Married,58582.0,42.6,12.8,790.0,26121.0,71965.0,1.7,7.6,51.9,8.5,7,3,2.0,High,63.5,47.03,No,250000.0
129,2023-05-09,25,Male,Bhaktapur,Student,Single,17867.0,0.0,16.6,728.0,0.0,9792.0,6.0,7.0,75.0,4.8,3,5,0.7,Medium,77.8,46.66,No,250000.0
776,2025-02-14,20,Female,Lalitpur,Student,Married,141264.0,1.0,16.4,643.0,24477.0,92215.0,4.7,7.4,87.8,9.6,0,4,2.8,Low,43.3,43.77,Yes,250000.0
564,2024-07-17,66,Male,Pokhara,Employed,Married,46937.0,45.0,15.0,612.0,13438.0,55961.0,4.0,8.1,77.0,5.2,2,1,3.9,Medium,78.0,60.69,No,250000.0
987,2025-09-13,39,Female,Pokhara,Self-employed,Married,23308.0,7.1,13.2,754.0,3908.0,18391.0,4.2,7.5,76.5,2.5,5,5,3.6,Medium,61.5,56.77,No,250000.0
242,2023-08-30,36,Female,Biratnagar,Student,Married,47224.0,2.9,12.6,498.0,15773.0,52088.0,1.9,8.4,66.5,5.0,4,2,2.1,Low,91.7,42.71,No,250000.0
752,2025-01-21,23,Female,Kathmandu,Self-employed,Single,31595.0,2.1,12.2,723.0,8170.0,20009.0,4.2,7.1,87.7,7.8,3,2,1.0,High,61.6,48.48,No,250000.0
7,2023-01-07,38,Male,Kathmandu,Self-employed,Married,56080.0,21.2,16.5,764.0,33408.0,9376.0,2.5,7.3,75.8,6.5,3,3,5.3,Low,40.7,42.82,Yes,250000.0
663,2024-10-24,64,Female,Butwal,Unemployed,Married,73882.0,45.0,15.5,684.0,26970.0,45349.0,6.6,8.8,72.2,4.7,5,1,1.1,High,66.2,61.6,No,250000.0
404,2024-02-08,20,Female,Pokhara,Employed,Married,45973.0,0.8,13.6,734.0,6160.0,19654.0,7.1,6.7,83.3,3.7,5,3,5.8,High,63.2,65.71,Yes,250000.0
829,2025-04-08,49,Male,Pokhara,Self-employed,Married,119400.0,27.6,13.7,701.0,58667.0,56298.0,5.3,8.8,91.5,5.1,2,1,2.7,High,76.9,63.6,Yes,250000.0
550,2024-07-03,51,Male,Chitwan,Employed,Married,29633.0,35.9,12.6,579.0,1489.0,4101.0,2.4,8.3,88.1,5.1,6,4,1.3,Medium,72.3,56.01,No,250000.0
670,2024-10-31,69,Male,Kathmandu,Employed,Single,21596.0,45.0,14.8,809.0,,12935.0,6.3,8.3,92.6,4.8,6,3,7.6,High,71.7,61.92,Yes,250000.0
671,2024-11-01,38,Male,Butwal,Employed,Married,82827.0,20.3,9.6,613.0,28542.0,9949.0,10.6,7.4,84.8,5.4,4,3,3.3,Medium,100.0,74.54,No,250000.0
62,2023-03-03,24,Female,Kathmandu,Employed,Divorced,134002.0,0.0,10.9,,71801.0,131474.0,7.9,6.8,84.7,1.1,5,3,3.2,Low,69.9,64.44,No,250000.0
527,2024-06-10,45,Male,Kathmandu,Employed,Married,144074.0,21.0,16.5,575.0,36417.0,80943.0,3.7,7.4,83.0,10.1,5,5,2.6,High,76.6,49.92,No,250000.0
446,2024-03-21,31,Female,Chitwan,Employed,Single,77012.0,9.0,17.3,,4251.0,49432.0,3.2,6.2,67.3,8.7,0,2,3.3,Medium,69.8,33.46,Yes,250000.0
63,2023-03-04,61,Female,Kathmandu,Self-employed,Single,63517.0,37.5,12.7,674.0,17042.0,23655.0,9.5,7.2,80.9,5.2,1,3,6.0,Medium,58.7,63.44,Yes,250000.0
38,2023-02-07,32,Female,Kathmandu,Student,Single,12856.0,10.3,19.3,622.0,0.0,6859.0,4.8,7.5,71.6,4.7,4,2,1.9,High,65.0,60.34,Yes,250000.0
841,2025-04-20,51,Female,Pokhara,Employed,Married,33877.0,29.8,14.6,671.0,11109.0,4101.0,4.8,7.4,98.8,8.7,0,2,2.8,Medium,77.5,46.51,No,250000.0
641,2024-10-02,47,Male,Bhaktapur,Unemployed,Single,70072.0,23.9,19.1,721.0,22633.0,43590.0,3.5,6.0,73.2,4.7,5,6,5.5,Medium,43.0,52.92,No,250000.0
626,2024-09-17,35,Female,Kathmandu,Self-employed,Married,,15.0,12.6,817.0,45480.0,878.0,5.7,6.3,78.7,9.1,5,4,2.3,Medium,71.7,56.02,No,250000.0
713,2024-12-13,62,Male,Bhaktapur,Unemployed,Married,25139.0,38.4,16.6,734.0,9770.0,7062.0,,9.1,86.1,10.0,3,8,0.9,Medium,76.0,61.28,No,250000.0
166,2023-06-15,49,Female,Lalitpur,Employed,Married,74062.0,21.0,12.3,538.0,23280.0,57794.0,2.8,5.2,68.3,5.2,0,4,3.7,Low,51.1,33.72,No,250000.0
619,2024-09-10,26,Non-binary,Biratnagar,Student,Married,37704.0,6.1,13.3,635.0,0.0,33828.0,4.7,8.5,81.6,8.8,4,2,2.6,Medium,71.1,54.29,No,250000.0
735,2025-01-04,30,Female,Butwal,Employed,Married,28083.0,12.4,19.5,620.0,0.0,4912.0,2.9,8.1,74.0,8.2,5,0,1.5,High,100.0,63.19,No,250000.0
897,2025-06-15,54,Female,Lalitpur,Student,Married,75267.0,31.2,13.7,638.0,15183.0,54553.0,2.0,6.4,72.5,5.6,0,1,4.7,Medium,73.4,34.36,No,250000.0
551,2024-07-04,69,Female,Chitwan,Unemployed,Single,35870.0,42.0,14.1,561.0,11595.0,18130.0,6.7,6.9,52.3,6.0,4,0,3.1,Medium,72.3,46.13,Yes,250000.0
787,2025-02-25,41,Female,Pokhara,Unemployed,Married,41585.0,15.7,13.2,578.0,4246.0,44450.0,6.2,7.1,76.7,5.9,4,1,3.7,Medium,76.7,55.01,No,250000.0
401,2024-02-05,49,Male,Chitwan,Employed,Married,39534.0,23.1,14.9,661.0,20059.0,37868.0,7.3,7.8,74.6,4.0,3,3,0.4,Low,66.6,54.67,No,250000.0
888,2025-06-06,61,Male,Kathmandu,Self-employed,Married,42549.0,33.5,13.3,,15577.0,20133.0,3.9,7.2,64.8,10.7,4,0,3.8,High,86.6,40.48,No,250000.0
603,2024-08-25,51,Male,Butwal,Employed,Married,41131.0,19.4,10.0,674.0,24615.0,15248.0,3.1,6.4,59.4,8.7,3,6,4.8,Medium,71.8,33.32,No,250000.0
13,2023-01-13,41,Male,Kathmandu,Employed,Single,52888.0,20.7,16.7,,37146.0,20049.0,5.1,7.1,67.5,1.4,7,3,6.2,Medium,76.2,66.03,No,250000.0
935,2025-07-23,23,Female,Bhaktapur,Self-employed,Married,29478.0,0.4,9.2,622.0,16160.0,22559.0,11.0,7.3,79.7,7.9,6,1,2.2,High,74.9,73.13,No,250000.0
705,2024-12-05,19,Male,Pokhara,Employed,Single,138894.0,0.0,,656.0,46654.0,51285.0,4.0,7.1,71.8,4.2,7,6,2.6,High,72.7,63.59,Yes,250000.0
440,2024-03-15,62,Female,Kathmandu,Employed,Divorced,,34.2,12.2,741.0,7828.0,21601.0,,6.0,89.3,9.2,6,5,3.9,Low,69.8,48.51,No,250000.0
287,2023-10-14,45,Female,Lalitpur,Student,Married,52595.0,14.8,14.4,789.0,,2411.0,,6.5,76.7,8.3,6,5,5.1,Medium,93.5,62.71,Yes,250000.0
145,2023-05-25,54,Male,Chitwan,Employed,Single,60487.0,29.0,16.3,,30020.0,61850.0,6.9,4.9,57.9,4.7,6,4,4.4,Medium,70.1,53.99,No,250000.0
723,2024-12-23,23,Female,Kathmandu,Student,Single,58499.0,0.0,13.9,742.0,14391.0,46284.0,10.4,5.2,97.8,6.9,3,0,5.3,High,88.3,70.91,No,250000.0
594,2024-08-16,52,Male,Pokhara,Employed,Single,104831.0,33.3,14.7,724.0,31139.0,63451.0,4.6,8.5,75.5,6.9,4,0,3.0,Medium,59.9,55.47,Yes,250000.0
414,2024-02-18,49,Male,Bhaktapur,Self-employed,Single,46602.0,24.6,18.3,837.0,18692.0,16574.0,15.5,6.8,79.6,3.5,7,3,5.5,High,51.2,83.76,No,250000.0
927,2025-07-15,27,Male,Biratnagar,Self-employed,Single,44261.0,0.9,10.6,629.0,6121.0,16833.0,4.2,7.1,100.0,4.6,3,1,4.8,Low,92.1,56.02,Yes,250000.0
734,2025-01-03,62,Male,Butwal,Employed,Married,103232.0,43.9,12.1,730.0,46875.0,6896.0,4.0,6.5,72.9,2.9,6,4,5.0,Low,65.7,58.26,Yes,250000.0
478,2024-04-22,49,Non-binary,Butwal,Self-employed,Single,23430.0,24.0,16.4,644.0,0.0,18083.0,5.8,6.2,59.0,2.6,3,5,4.6,Medium,77.7,48.73,Yes,250000.0
711,2024-12-11,25,Male,Kathmandu,Student,Single,30338.0,0.0,14.8,,4520.0,0.0,6.8,7.0,82.0,5.4,7,2,1.6,,98.2,64.31,No,250000.0
802,2025-03-12,34,Male,Lalitpur,Self-employed,Single,69462.0,12.5,13.0,649.0,10280.0,74109.0,4.0,8.8,73.8,2.4,3,3,5.2,Medium,63.8,59.28,No,250000.0
26,2023-01-26,19,Female,Pokhara,Employed,Single,,0.0,12.1,789.0,28509.0,0.0,5.7,7.0,83.5,2.9,0,1,4.0,Medium,67.7,47.02,Yes,250000.0
590,2024-08-12,63,Female,Lalitpur,Employed,Divorced,30392.0,33.2,17.2,826.0,3587.0,1876.0,3.5,7.6,78.4,4.7,1,2,3.5,Medium,48.0,51.66,Yes,250000.0
82,2023-03-23,27,Male,Bhaktapur,Employed,Married,22121.0,8.5,11.8,467.0,8685.0,0.0,4.7,8.1,94.1,9.0,0,5,4.3,Medium,72.6,55.22,No,250000.0
362,2023-12-28,62,Female,Kathmandu,Employed,Married,27686.0,39.5,11.8,709.0,17401.0,5933.0,9.9,6.6,82.9,3.5,2,3,1.0,High,80.6,64.92,No,250000.0
134,2023-05-14,40,Female,Bhaktapur,Employed,Married,26885.0,8.3,14.7,663.0,3643.0,22530.0,2.6,6.8,71.0,4.7,2,3,4.3,High,57.3,40.38,No,250000.0
2,2023-01-02,69,Male,Biratnagar,Employed,Married,46741.0,45.0,17.3,723.0,17387.0,52419.0,5.5,5.4,69.0,10.3,2,2,2.5,Low,71.3,43.7,Yes,250000.0
749,2025-01-18,50,Male,Bhaktapur,Employed,Married,33300.0,24.2,16.3,606.0,16997.0,17434.0,11.5,4.7,97.3,5.3,4,4,2.3,High,91.1,67.4,No,250000.0
20,2023-01-20,70,Male,Butwal,Employed,Married,14094.0,35.2,13.8,597.0,8714.0,18490.0,6.6,7.4,92.1,6.1,2,4,1.5,Medium,72.7,67.09,No,250000.0
30,2023-01-30,39,Non-binary,Biratnagar,Employed,Single,24093.0,8.9,16.8,803.0,666.0,25465.0,15.3,6.6,70.9,7.7,0,3,2.8,High,67.1,60.11,No,250000.0
335,2023-12-01,35,Male,Butwal,Employed,Married,49558.0,9.4,13.3,646.0,16952.0,26432.0,3.7,7.0,72.2,6.4,2,1,4.9,High,51.5,42.84,No,250000.0
502,2024-05-16,18,Female,Chitwan,Employed,Single,71663.0,0.0,12.8,702.0,12471.0,47405.0,7.0,8.3,70.5,5.0,3,1,2.0,Medium,52.1,56.87,Yes,250000.0
972,2025-08-29,18,Female,Biratnagar,Employed,Married,36913.0,0.0,10.5,786.0,29010.0,27085.0,3.9,5.1,98.0,6.2,5,5,5.4,,60.0,51.68,No,250000.0
584,2024-08-06,60,Male,Butwal,Unemployed,Single,41676.0,37.1,17.5,632.0,16200.0,31824.0,,8.6,72.6,6.5,0,2,1.5,Medium,77.4,56.35,Yes,250000.0
351,2023-12-17,34,Female,Biratnagar,Self-employed,Married,28886.0,7.8,14.5,607.0,16710.0,25889.0,3.9,7.8,86.9,8.1,6,2,4.1,High,72.5,64.14,No,250000.0
84,2023-03-25,31,Female,Kathmandu,Employed,Married,62874.0,10.3,15.0,752.0,31089.0,14583.0,15.3,4.9,75.1,4.2,2,3,3.7,Medium,62.0,79.77,Yes,250000.0
496,2024-05-10,43,Female,Lalitpur,Self-employed,Married,23543.0,13.3,12.2,687.0,12429.0,24746.0,6.2,6.1,98.6,4.8,5,5,4.7,,72.6,65.43,No,250000.0
331,2023-11-27,42,Female,Lalitpur,Student,Married,12000.0,21.6,9.3,767.0,5267.0,5792.0,11.3,6.5,87.6,5.1,4,3,3.7,Medium,74.8,74.87,No,250000.0
54,2023-02-23,67,Female,Kathmandu,Self-employed,Single,48562.0,45.0,11.1,724.0,24826.0,5740.0,5.6,6.3,67.6,2.0,3,2,4.7,High,77.9,54.29,No,250000.0
95,2023-04-05,35,Male,Kathmandu,Unemployed,Married,65655.0,14.0,16.5,733.0,33407.0,27934.0,1.8,7.0,66.2,5.8,0,1,2.5,High,55.8,38.99,No,250000.0
174,2023-06-23,60,Female,Butwal,Self-employed,Divorced,83761.0,32.6,15.6,598.0,15830.0,48753.0,10.1,7.4,73.1,3.7,1,4,3.5,High,66.0,67.62,Yes,250000.0
437,2024-03-12,30,Male,Biratnagar,Student,Single,86416.0,5.7,15.9,691.0,15499.0,84113.0,2.2,4.8,68.5,3.1,1,1,1.1,Medium,78.1,28.51,Yes,250000.0
489,2024-05-03,47,Male,Lalitpur,Employed,Single,57468.0,31.2,14.3,578.0,10911.0,30085.0,8.0,7.2,81.0,2.8,1,2,0.6,High,62.3,68.82,No,250000.0
571,2024-07-24,67,Female,Butwal,Student,Single,31087.0,42.1,11.9,717.0,17573.0,22534.0,4.2,8.3,96.7,6.2,0,5,5.6,Medium,79.5,58.09,No,250000.0
860,2025-05-09,27,Female,Chitwan,Employed,Single,52444.0,2.1,14.9,536.0,15499.0,50970.0,4.1,8.4,83.8,7.0,1,7,0.9,Medium,75.6,51.11,No,250000.0
924,2025-07-12,22,Male,Kathmandu,Employed,Married,38668.0,0.3,16.6,604.0,0.0,6490.0,4.4,5.3,77.1,7.1,2,3,3.4,Medium,73.9,52.03,No,250000.0
899,2025-06-17,31,Female,Lalitpur,Student,Married,23330.0,0.4,12.8,483.0,2451.0,16653.0,1.0,7.0,80.1,4.4,0,2,1.2,Medium,56.8,40.11,Yes,250000.0
467,2024-04-11,54,Male,Chitwan,Self-employed,Married,85335.0,30.2,11.2,654.0,53103.0,21654.0,18.0,6.9,69.2,1.0,5,1,3.0,Medium,32.2,86.25,No,250000.0
949,2025-08-06,33,Male,Pokhara,Employed,Single,76392.0,12.9,12.8,651.0,0.0,71022.0,5.5,5.6,82.6,7.8,5,5,3.3,Medium,73.4,61.77,No,250000.0
859,2025-05-08,54,Female,Biratnagar,Unemployed,Single,21639.0,24.6,11.8,737.0,4534.0,17262.0,6.3,7.1,84.5,7.0,4,4,3.1,High,68.2,60.15,No,250000.0
424,2024-02-28,57,Female,Kathmandu,Employed,Married,61099.0,35.3,11.7,728.0,25378.0,48654.0,1.8,8.6,62.3,3.8,3,3,1.2,Medium,50.2,45.14,No,250000.0
803,2025-03-13,26,Male,Pokhara,Employed,Married,31497.0,5.8,12.5,640.0,5068.0,29644.0,4.9,7.5,78.5,10.5,7,2,1.9,,69.1,69.07,No,250000.0
150,2023-05-30,22,Female,Butwal,Self-employed,Single,31815.0,0.0,15.9,622.0,17805.0,39329.0,13.8,5.2,80.4,2.1,2,3,4.1,Medium,57.1,78.8,No,250000.0
517,2024-05-31,46,Female,Pokhara,Student,Married,50525.0,30.0,13.0,688.0,12447.0,27365.0,2.0,7.6,87.7,4.0,4,3,4.0,Medium,88.3,58.51,Yes,250000.0
219,2023-08-07,41,Non-binary,Bhaktapur,Student,Married,65728.0,19.0,11.9,564.0,8992.0,43214.0,17.2,5.7,99.4,1.2,4,3,1.1,High,70.7,86.6,No,250000.0
970,2025-08-27,38,Female,Kathmandu,Employed,Single,44936.0,18.2,14.5,703.0,25447.0,17163.0,6.3,6.4,100.0,4.9,4,2,0.5,High,80.3,70.85,No,250000.0
495,2024-05-09,54,Male,Butwal,Employed,Single,42149.0,34.9,13.8,614.0,19632.0,37672.0,5.6,5.5,81.0,3.4,7,4,5.2,Low,70.0,70.81,No,250000.0
640,2024-10-01,58,Female,Biratnagar,Student,Married,58721.0,32.6,15.3,695.0,5005.0,7084.0,4.7,6.1,77.3,1.7,0,3,2.7,Medium,98.3,57.17,Yes,250000.0
465,2024-04-09,32,Female,Pokhara,Employed,Single,16296.0,14.7,15.8,700.0,1645.0,21869.0,11.2,7.0,80.4,4.7,5,1,3.6,Medium,69.6,83.2,Yes,250000.0
144,2023-05-24,52,Male,Butwal,Unemployed,Married,24582.0,31.8,16.8,,0.0,11618.0,4.9,7.2,68.2,2.8,3,7,2.0,High,84.8,57.16,No,250000.0
127,2023-05-07,24,Male,Biratnagar,Employed,Single,23544.0,0.0,14.5,651.0,5125.0,11529.0,,7.5,62.9,5.9,1,3,2.9,Medium,99.7,48.65,No,250000.0
153,2023-06-02,56,Male,Pokhara,Employed,Single,80250.0,34.4,12.4,675.0,34317.0,96285.0,15.2,5.4,62.3,1.7,0,2,1.5,Medium,59.1,70.94,No,250000.0
239,2023-08-27,49,Female,Kathmandu,Self-employed,Married,43437.0,24.2,13.1,710.0,9252.0,29588.0,12.9,8.1,92.8,4.9,2,4,2.4,Medium,88.5,75.11,Yes,250000.0
593,2024-08-15,67,Female,Lalitpur,Self-employed,Married,115686.0,45.0,17.0,708.0,62979.0,96734.0,11.2,5.9,,6.1,0,2,4.1,High,48.7,69.67,Yes,250000.0
